id,project_name,transactionNetworkId,userId,currency,amount,amountUSD,createdAt,projectId,score,mbdScore,isBadgeholder,isQfEligible,isSelfDonation
238691193,BuidlGuidl,10,Donor 49,DAI,5,4.99802,2026-05-13T14:44:05.707Z,16970,0,35,FALSE,FALSE,FALSE
238691194,human.tech,10,Donor 3355,ETH,0.00002,0.05,2026-05-13T13:20:17.000Z,16899,,,FALSE,FALSE,FALSE
238691196,Rekt News - Ethereum's Security Intelligence Layer,1,Donor 3321,USDC,1.1,1.0998372,2026-05-13T14:46:26.731Z,16916,0,97,FALSE,TRUE,FALSE
238691197,Blobscan,1,Donor 3321,USDC,1.1,1.0998372,2026-05-13T14:46:26.784Z,16831,0,97,FALSE,TRUE,FALSE
238691199,human.tech,1,Donor 3356,ETH,0.00227,5.1364879,2026-05-13T14:46:27.230Z,16899,,,FALSE,FALSE,FALSE
238691200,ZachXBT,1,Donor 3357,USDC,20,19.99704,2026-05-13T14:48:39.395Z,16822,16,51,TRUE,TRUE,FALSE
238691201,SEAL 911,1,Donor 3357,USDC,395,394.94154,2026-05-13T14:48:39.388Z,14585,16,51,TRUE,TRUE,FALSE
238691202,Blockscout Open-Source Block Explorer,1,Donor 3357,USDC,20,19.99704,2026-05-13T14:48:39.402Z,3452,16,51,TRUE,TRUE,FALSE
238691204,Vyper,1,Donor 3357,USDC,100,99.9852,2026-05-13T14:48:39.410Z,14490,16,51,TRUE,TRUE,FALSE
238691205,Blobscan,100,Donor 3329,XDAI,1.1,1.0998768,2026-05-13T14:48:39.417Z,16831,0,85,FALSE,TRUE,FALSE
238691206,DeFiScan,1,Donor 3357,USDC,20,19.99704,2026-05-13T14:48:49.793Z,14863,16,51,TRUE,TRUE,FALSE
238691207,L2BEAT,1,Donor 3357,USDC,20,19.99704,2026-05-13T14:48:49.797Z,2814,16,51,TRUE,TRUE,FALSE
238691208,Sourcify,1,Donor 3357,USDC,200,199.9704,2026-05-13T14:48:49.799Z,16173,16,51,TRUE,TRUE,FALSE
238691209,Dedaub Decompiler: From Bytecode to Solidity-Like Code,1,Donor 3357,USDC,20,19.99704,2026-05-13T14:48:49.801Z,16979,16,51,TRUE,TRUE,FALSE
238691210,Rekt News - Ethereum's Security Intelligence Layer,100,Donor 3329,XDAI,1.1,1.0998768,2026-05-13T14:48:49.835Z,16916,0,85,FALSE,TRUE,FALSE
238691211,Verity: Formal Verification for Smart Contracts,1,Donor 3332,USDC,1.05,1.04992335,2026-05-13T14:50:52.395Z,16833,0,86,FALSE,TRUE,FALSE
238691212,Anticapture by blockful,1,Donor 3332,USDC,1.05,1.04992335,2026-05-13T14:51:01.753Z,16854,0,86,FALSE,TRUE,FALSE
238691213,SEAL Certifications,1,Donor 42,TIK,125,157.073225,2026-05-13T14:51:51.559Z,16756,16,51,TRUE,TRUE,FALSE
238691214,Symproof by BlockScience & Shield3,1,Donor 42,TIK,125,157.073225,2026-05-13T14:51:51.616Z,16922,16,51,TRUE,TRUE,FALSE
238691215,yAudit,10,Donor 12,USDGLO,1.01,1.00962832,2026-05-13T14:52:26.044Z,16744,23.74,31,FALSE,TRUE,FALSE
238691216,Zodiac,10,Donor 12,USDGLO,2.5,2.49908,2026-05-13T14:52:26.021Z,16900,23.74,31,FALSE,TRUE,FALSE
238691217,DeFiHackLabs,10,Donor 12,USDGLO,1.01,1.00962832,2026-05-13T14:52:26.003Z,3545,23.74,31,FALSE,TRUE,FALSE
238691218,Phylax Systems,10,Donor 12,USDGLO,1.01,1.00791536,2026-05-13T14:52:26.045Z,16872,23.74,31,FALSE,TRUE,FALSE
238691219,Coalition to Change Crypto Freezes and Recovery,10,Donor 12,USDGLO,2.5,2.49484,2026-05-13T14:52:26.074Z,17089,23.74,31,FALSE,TRUE,FALSE
238691220,Leak Detect: Protecting Ethereum from Hidden Leakages,10,Donor 12,USDGLO,1.01,1.00791536,2026-05-13T14:52:26.072Z,16911,23.74,31,FALSE,TRUE,FALSE
238691221,WEBCAT,10,Donor 12,USDGLO,1.01,1.00791536,2026-05-13T14:52:26.102Z,16870,23.74,31,FALSE,TRUE,FALSE
238691222,Wallet Security Ranking,10,Donor 12,USDGLO,1.5,1.496904,2026-05-13T14:52:26.618Z,17085,23.74,31,FALSE,TRUE,FALSE
238691223,Etherform,10,Donor 12,USDGLO,1.01,1.00791536,2026-05-13T14:52:26.602Z,16794,23.74,31,FALSE,TRUE,FALSE
238691224,Bitfinding,10,Donor 12,USDGLO,2.5,2.49484,2026-05-13T14:52:26.616Z,16891,23.74,31,FALSE,TRUE,FALSE
238691225,Encrypt the Mempool! Stopping Toxic MEV & Censorship,10,Donor 12,USDGLO,1.5,1.496904,2026-05-13T14:52:26.606Z,2946,23.74,31,FALSE,TRUE,FALSE
238691226,Wake: Solidity static analysis and fuzzing framework,10,Donor 12,USDGLO,1.01,1.00791536,2026-05-13T14:52:26.605Z,16844,23.74,31,FALSE,TRUE,FALSE
238691227,snekmate,10,Donor 12,USDGLO,2,1.995872,2026-05-13T14:52:26.660Z,16209,23.74,31,FALSE,TRUE,FALSE
238691228,Safe Multisig Transaction Hashes,10,Donor 12,USDGLO,1.01,1.00791536,2026-05-13T14:52:26.659Z,16199,23.74,31,FALSE,TRUE,FALSE
238691229,L2BEAT,10,Donor 12,USDGLO,1.01,1.00791536,2026-05-13T14:52:26.682Z,2814,23.74,31,FALSE,TRUE,FALSE
238691230,Recon Invariant Testing Extension & Framework,10,Donor 12,USDGLO,2,1.995872,2026-05-13T14:52:26.657Z,16107,23.74,31,FALSE,TRUE,FALSE
238691231,Blockscout Open-Source Block Explorer,10,Donor 12,USDGLO,2,1.995872,2026-05-13T14:52:26.680Z,3452,23.74,31,FALSE,TRUE,FALSE
238691232,ERCx: Property Testing for ERC Token Standards,10,Donor 12,USDGLO,1.01,1.00962832,2026-05-13T14:52:31.295Z,17102,23.74,31,FALSE,TRUE,FALSE
238691233,mab.xyz - transaction guards,10,Donor 12,USDGLO,1.01,1.00962832,2026-05-13T14:52:31.349Z,16865,23.74,31,FALSE,TRUE,FALSE
238691234,Rekt News - Ethereum's Security Intelligence Layer,42161,Donor 3336,ETH,0.0005,1.13174,2026-05-13T14:52:31.375Z,16916,0,98,FALSE,TRUE,FALSE
238691235,EVMcrispr,42161,Donor 3336,ETH,0.0005,1.13174,2026-05-13T14:52:31.393Z,1350,0,98,FALSE,TRUE,FALSE
238691236,Quick Intel,10,Donor 12,USDGLO,1.01,1.00962832,2026-05-13T14:52:31.396Z,17070,23.74,31,FALSE,TRUE,FALSE
238691237,LLZK Maintenance & Verification Infrastructure Grant,10,Donor 12,USDGLO,1.01,1.00962832,2026-05-13T14:52:32.007Z,16981,23.74,31,FALSE,TRUE,FALSE
238691238,eth.limo,10,Donor 12,USDGLO,1.01,1.00791536,2026-05-13T14:52:33.532Z,2795,23.74,31,FALSE,TRUE,FALSE
238691239,Lights in Dark Rooms,10,Donor 12,USDGLO,1.01,1.00791536,2026-05-13T14:52:33.565Z,16563,23.74,31,FALSE,TRUE,FALSE
238691240,ECH Institute - EthCatHerders,10,Donor 12,USDGLO,1.5,1.496904,2026-05-13T14:52:33.662Z,16890,23.74,31,FALSE,TRUE,FALSE
238691241,The Red Guild: security as a public good,10,Donor 12,USDGLO,1.5,1.496904,2026-05-13T14:52:33.671Z,16819,23.74,31,FALSE,TRUE,FALSE
238691242,EVVM,10,Donor 12,USDGLO,1.01,1.00791536,2026-05-13T14:52:33.673Z,17043,23.74,31,FALSE,TRUE,FALSE
238691243,OpSec Hub,10,Donor 12,USDGLO,1.01,1.00791536,2026-05-13T14:52:33.737Z,16917,23.74,31,FALSE,TRUE,FALSE
238691244,Solidity Language Server,10,Donor 12,USDGLO,1.01,1.00791536,2026-05-13T14:52:33.748Z,16743,23.74,31,FALSE,TRUE,FALSE
238691245,Self-Custodial Agent Authorization for Ethereum,10,Donor 12,USDGLO,1.5,1.496904,2026-05-13T14:52:33.675Z,16790,23.74,31,FALSE,TRUE,FALSE
238691246,ZachXBT,10,Donor 12,USDGLO,1.5,1.496904,2026-05-13T14:52:33.676Z,16822,23.74,31,FALSE,TRUE,FALSE
238691247,Anticapture by blockful,10,Donor 12,USDGLO,1.01,1.00791536,2026-05-13T14:52:33.739Z,16854,23.74,31,FALSE,TRUE,FALSE
238691248,Open-Source Smart Contract Firewall,10,Donor 12,USDGLO,1.01,1.00962832,2026-05-13T14:52:33.735Z,16837,23.74,31,FALSE,TRUE,FALSE
238691249,scfuzzbench: smart contract fuzzer benchmark suite,10,Donor 12,USDGLO,1.01,1.00962832,2026-05-13T14:52:33.868Z,16810,23.74,31,FALSE,TRUE,FALSE
238691250,BuidlGuidl,10,Donor 12,USDGLO,2,1.999264,2026-05-13T14:52:33.872Z,16970,23.74,31,FALSE,TRUE,FALSE
238691251,Canon Guard,10,Donor 12,USDGLO,1.01,1.00962832,2026-05-13T14:52:33.877Z,16862,23.74,31,FALSE,TRUE,FALSE
238691252,Remix Project,10,Donor 12,USDGLO,1.01,1.00962832,2026-05-13T14:52:33.879Z,16200,23.74,31,FALSE,TRUE,FALSE
238691253,Symproof by BlockScience & Shield3,10,Donor 12,USDGLO,1.01,1.00962832,2026-05-13T14:52:33.881Z,16922,23.74,31,FALSE,TRUE,FALSE
238691254,The Web3 OpSec Standard - W3OS,10,Donor 12,USDGLO,2,1.999264,2026-05-13T14:52:33.883Z,16772,23.74,31,FALSE,TRUE,FALSE
238691255,Tool Against Price Manipulation Attacks in DeFi on EVM,10,Donor 12,USDGLO,1.8,1.7962848,2026-05-13T14:52:33.898Z,16881,23.74,31,FALSE,TRUE,FALSE
238691256,LIF: Legitimate Intervention Framework,10,Donor 12,USDGLO,1.5,1.496904,2026-05-13T14:52:33.900Z,16868,23.74,31,FALSE,TRUE,FALSE
238691257,Aragon,10,Donor 12,USDGLO,1.5,1.496904,2026-05-13T14:52:33.896Z,16795,23.74,31,FALSE,TRUE,FALSE
238691258,Rekt News - Ethereum's Security Intelligence Layer,1,Donor 3333,ETH,0.000177,0.40108377,2026-05-13T14:53:52.967Z,16916,64.505,6,FALSE,TRUE,FALSE
238691259,"DigiBastion: DNS, OpSec & Supply Chain Security",42161,Donor 3334,ETH,0.00051,1.1556651,2026-05-13T14:53:57.069Z,16829,0,-1,FALSE,FALSE,FALSE
238691260,Assertions.eth On-chain Transaction Guards for Ethereum,42161,Donor 3334,ETH,0.00051,1.1556651,2026-05-13T14:53:57.073Z,16793,0,-1,FALSE,FALSE,FALSE
238691261,Revoke.cash,1,Donor 3358,ETH,0.001,2.26622,2026-05-13T14:58:26.610Z,2955,15.814,7,FALSE,TRUE,FALSE
238691262,rotki,1,Donor 3358,ETH,0.0025,5.66555,2026-05-13T14:58:26.661Z,2797,15.814,7,FALSE,TRUE,FALSE
238691264,Revoke.cash,1,Donor 3359,USDC,5,4.999595,2026-05-13T14:58:27.563Z,2955,0,37,FALSE,FALSE,FALSE
238691265,Boring Security,1,Donor 3359,USDC,5,4.999595,2026-05-13T14:58:27.566Z,16356,0,37,FALSE,FALSE,FALSE
238691267,Drew Security,1,Donor 3359,USDC,5,4.999595,2026-05-13T14:58:27.568Z,16120,0,37,FALSE,FALSE,FALSE
238691268,Dappnode,1,Donor 3314,USDT,60,59.97258,2026-05-13T14:58:52.046Z,2242,16,51,TRUE,TRUE,FALSE
238691269,BlockThreat,1,Donor 3314,USDT,60,59.97258,2026-05-13T14:58:52.054Z,16730,16,51,TRUE,TRUE,FALSE
238691270,Revoke.cash,1,Donor 3314,USDT,60,59.97258,2026-05-13T14:58:52.063Z,2955,16,51,TRUE,TRUE,FALSE
238691272,SEAL 911,1,Donor 3314,USDT,63,62.971209,2026-05-13T14:58:52.058Z,14585,16,51,TRUE,TRUE,FALSE
238691273,Boring Security,1,Donor 3314,USDT,60,59.97258,2026-05-13T14:58:52.067Z,16356,16,51,TRUE,TRUE,FALSE
238691274,ZachXBT,1,Donor 3314,USDT,60,59.97258,2026-05-13T14:58:52.072Z,16822,16,51,TRUE,TRUE,FALSE
238691275,Vyper,1,Donor 3357,TIK,40,50.263432,2026-05-13T14:59:14.576Z,14490,16,51,TRUE,TRUE,FALSE
238691276,SEAL 911,1,Donor 3357,TIK,40,50.263432,2026-05-13T14:59:14.593Z,14585,16,51,TRUE,TRUE,FALSE
238691277,Sourcify,1,Donor 3357,TIK,50,62.82929,2026-05-13T14:59:14.596Z,16173,16,51,TRUE,TRUE,FALSE
238691278,Blockscout Open-Source Block Explorer,1,Donor 3357,TIK,40,50.263432,2026-05-13T14:59:14.597Z,3452,16,51,TRUE,TRUE,FALSE
238691279,Defimon - real-time DeFi security,1,Donor 3357,TIK,40,50.263432,2026-05-13T14:59:14.598Z,16799,16,51,TRUE,TRUE,FALSE
238691280,Dedaub Decompiler: From Bytecode to Solidity-Like Code,1,Donor 3357,TIK,40,50.263432,2026-05-13T14:59:14.600Z,16979,16,51,TRUE,TRUE,FALSE
238691281,SEAL Intel,42161,Donor 3360,ETH,0.0017,3.852574,2026-05-13T14:59:35.945Z,16759,0,-1,FALSE,FALSE,FALSE
238691282,Safe OpenSig: Eliminating Blind Signing,42161,Donor 3360,ETH,0.0017,3.852574,2026-05-13T14:59:35.955Z,17084,0,-1,FALSE,FALSE,FALSE
238691283,SEAL 911,42161,Donor 3360,ETH,0.0017,3.852574,2026-05-13T14:59:35.958Z,14585,0,-1,FALSE,FALSE,FALSE
238691284,Anticapture by blockful,42161,Donor 3360,ETH,0.0017,3.852574,2026-05-13T14:59:35.960Z,16854,0,-1,FALSE,FALSE,FALSE
238691285,Bitfinding,42161,Donor 3360,ETH,0.0017,3.852574,2026-05-13T14:59:35.959Z,16891,0,-1,FALSE,FALSE,FALSE
238691286,Tool Against Price Manipulation Attacks in DeFi on EVM,42161,Donor 3360,ETH,0.0017,3.852574,2026-05-13T14:59:35.960Z,16881,0,-1,FALSE,FALSE,FALSE
238691288,Aragon,10,Donor 3358,ETH,0.0015,3.402765,2026-05-13T15:00:29.697Z,16795,15.814,7,FALSE,TRUE,FALSE
238691289,Blobscan,42161,Donor 2446,USDT,0.06,0.05997186,2026-05-13T15:01:19.691Z,16831,31.935,1,FALSE,TRUE,FALSE
238691291,Bitfinding,10,Donor 3361,ETH,0.09,204.1659,2026-05-13T15:01:32.891Z,16891,21.346,77,FALSE,TRUE,FALSE
238691292,Open-Source Smart Contract Firewall,10,Donor 3361,ETH,0.004412,10.00866612,2026-05-13T15:01:32.906Z,16837,21.346,77,FALSE,TRUE,FALSE
238691293,human.tech,10,Donor 3362,USDC,5.025,5.02336185,2026-05-13T15:05:38.765Z,16899,20.546,1,FALSE,TRUE,FALSE
238691295,tanuki42,1,Donor 3363,ETH,0.00066,1.493316,2026-05-13T15:08:15.888Z,16858,16.026,-1,FALSE,TRUE,FALSE
238691296,Blockscout Open-Source Block Explorer,1,Donor 3364,USDC,40,39.98608,2026-05-13T15:08:27.680Z,3452,16,51,FALSE,TRUE,FALSE
238691297,SEAL 911,1,Donor 3364,USDC,20,19.99304,2026-05-13T15:08:27.787Z,14585,16,51,FALSE,TRUE,FALSE
238691298,Colibri: Trustless Blockchain Data for Wallets and dApp,1,Donor 3364,USDC,60,59.97912,2026-05-13T15:08:27.798Z,16122,16,51,FALSE,TRUE,FALSE
238691299,EVMcrispr,1,Donor 3364,USDC,80,79.97216,2026-05-13T15:08:27.795Z,1350,16,51,FALSE,TRUE,FALSE
238691300,SEAL 911,1,Donor 3365,USDC,7.5,7.49739,2026-05-13T15:08:27.949Z,14585,0,86,FALSE,TRUE,FALSE
238691301,SEAL Certifications,1,Donor 3365,USDC,7.5,7.49739,2026-05-13T15:08:27.957Z,16756,0,86,FALSE,TRUE,FALSE
238691302,Solidity Language Server,1,Donor 3365,USDC,7.5,7.49739,2026-05-13T15:08:27.965Z,16743,0,86,FALSE,TRUE,FALSE
238691303,Fuzzing for ZK Systems - privacy is normal but not safe,1,Donor 3365,USDC,7.5,7.49739,2026-05-13T15:08:28.190Z,16952,0,86,FALSE,TRUE,FALSE
238691305,Fight Human Trafficking and Crypto Fraud With dobs,1,Donor 3365,USDC,7.5,7.49739,2026-05-13T15:08:28.197Z,16931,0,86,FALSE,TRUE,FALSE
238691306,human.tech,1,Donor 3366,ETH,0.0003,0.67878,2026-05-13T15:09:05.982Z,16899,,,FALSE,FALSE,FALSE
238691309,human.tech,1,Donor 3367,ETH,0.0001,0.225758,2026-05-13T15:10:02.219Z,16899,33.269,1,FALSE,TRUE,FALSE
238691311,SEAL 911,10,Donor 282,GIV,300,0.256206,2026-05-13T15:11:29.427Z,14585,23.807,7,FALSE,TRUE,FALSE
238691312,Boring Security,1,Donor 3368,USDC,1000,998.184,2026-05-13T15:13:41.559Z,16356,,,FALSE,FALSE,FALSE
